order_id,order_date,Name,Product,sale_price,quantity
8569,30-08-2022,Diego Freyre,Binders,921.5,7
8570,10-02-2023,Kwai Yu,Binders,209,13
8571,19-03-2023,Peter Ferguson,Copiers,456,2
8572,04-03-2023,Daniel Da Cunha,Paper,9.5,3
8573,05-01-2023,Julie Young,Machines,970,5
8574,24-12-2023,Juri Hirano,Paper,19,2
8575,10-08-2022,Martine Rance,Fasteners,9.8,3
8576,11-02-2022,Veysel Oeztan,Appliances,9.7,4
8577,04-11-2023,Mory Kentary,Furnishings,96,1
8578,10-10-2022,Peter Ferguson,Tables,585.6,2
8579,20-05-2022,Rosa Hernandez,Storage,29.1,2
8580,26-06-2022,William Brown,Labels,0,1
8581,09-05-2023,Julie King,Furnishings,9.5,3
8582,16-09-2022,Janine Labrune,Paper,9.6,2
8583,13-03-2023,Marta Hernandez,Accessories,19.6,2
8584,06-08-2022,Carine Schmitt,Storage,67.2,5
8585,17-02-2022,Steve Frick,Binders,19,2
8586,30-07-2022,Kyung Yu,Binders,9.8,7
8587,24-05-2023,Kwai Yu,Accessories,1264.2,5
8588,06-01-2023,Akiko Shimamura,Appliances,164.9,5
8589,28-11-2022,Adrian Huxley,Storage,48,2
8590,11-09-2023,Tony Calaghan,Art,0,2
8591,23-06-2022,Violeta Benitez,Envelopes,9.8,3
8592,02-02-2023,Dominique Perrier,Envelopes,19.6,2
8593,09-02-2023,Diego Freyre,Furnishings,9.7,3
8594,07-06-2022,Kwai Yu,Accessories,180.5,3
8595,28-06-2022,Peter Ferguson,Phones,475,4
8596,19-01-2023,Daniel Da Cunha,Binders,9.7,2
8597,25-07-2023,Julie Young,Paper,39.2,1
8598,28-12-2023,Juri Hirano,Binders,66.5,4
8599,31-12-2022,Martine Rance,Binders,0,3
8600,10-02-2023,Veysel Oeztan,Paper,9.8,3
8601,11-04-2022,Mory Kentary,Appliances,39.2,2
8602,14-04-2023,Peter Ferguson,Binders,9.6,1
8603,21-06-2022,Michael Frick,Phones,460.8,7
8604,21-03-2023,William Brown,Accessories,28.8,2
8605,01-03-2023,Julie King,Accessories,161.5,3
8606,13-08-2022,Janine Labrune,Phones,176.4,5
8607,30-09-2022,Marta Hernandez,Accessories,19.2,2
8608,30-12-2022,Matti Karttunen,Furnishings,57.6,2
8609,14-10-2023,Steve Frick,Appliances,19,4
8610,28-04-2023,Kyung Yu,Bookcases,343,2
8611,07-05-2022,Kwai Yu,Furnishings,9.5,2
8612,28-08-2022,Akiko Shimamura,Accessories,76.8,5
8613,26-01-2022,Juri Hirano,Art,39.2,2
8614,27-02-2022,Tony Calaghan,Accessories,470.4,3
8615,10-02-2023,Violeta Benitez,Labels,9.7,2
8616,29-05-2022,Elizabeth Devon,Binders,9.8,3
8617,22-07-2022,Diego Freyre,Paper,76,2
8618,11-07-2022,Jytte Petersen,Binders,38,3
8619,14-10-2022,Georg Pipps,Tables,392,7
8620,16-03-2023,Ann Brown,Storage,67.9,4
8621,26-12-2022,Wing C Tam,Furnishings,28.8,5
8622,19-04-2022,Matti Karttunen,Appliances,19.6,2
8623,19-08-2022,Maria Larsson,Storage,39.2,4
8624,22-06-2022,Annette Roulet,Binders,114,6
8625,25-02-2022,Thomas Hardy,Accessories,106.7,5
8626,21-07-2022,Eduardo Saavedra,Paper,19.4,3
8627,13-10-2023,Valarie Thompson,Storage,67.9,3
8628,16-08-2022,Kwai Yu,Accessories,85.5,5
8629,10-04-2023,Jean Fresnisre,Binders,9.6,2
8630,10-12-2023,Catherine Dewey,Tables,465.6,2
8631,04-01-2023,Elizabeth Lincoln,Fasteners,9.6,4
8632,23-04-2022,Juri Yoshido,Bookcases,171,5
8633,17-05-2022,Francisca Cervantes,Binders,1328.9,6
8634,31-01-2022,Helen Bennett,Appliances,9.7,3
8635,24-07-2022,Jonas Bergulfsen,Bookcases,126.1,2
8636,28-11-2023,Maria Hernandez,Art,166.6,5
8637,19-10-2023,Diego Freyre,Storage,805.1,5
8638,15-05-2022,Paul Henriot,Furnishings,135.8,7
8639,07-08-2022,Pirkko Koskitalo,Accessories,392,5
8640,25-12-2022,Daniel Da Cunha,Binders,9.7,3
8641,16-03-2023,Sue Frick,Binders,737.2,5
8642,09-03-2023,Juri Yoshido,Binders,68.6,6
8643,21-01-2022,Jonas Bergulfsen,Fasteners,28.8,11
8644,22-06-2023,Marie Bertrand,Labels,9.6,1
8645,14-07-2022,Mart¡n Sommer,Binders,38.4,7
8646,17-02-2022,Juri Hirano,Furnishings,0,1
8647,19-03-2023,Eric Natividad,Chairs,180.5,3
8648,05-08-2023,Roland Mendel,Chairs,97,2
8649,20-04-2022,Ann Brown,Storage,686,5
8650,28-01-2023,Francisca Cervantes,Binders,28.5,3
8651,10-10-2023,Mary Saveley,Fasteners,9.7,5
8652,02-05-2022,Valarie Franco,Furnishings,9.6,3
8653,05-06-2022,Wendy Victorino,Supplies,9.7,2
8654,11-06-2022,Valarie Nelson,Accessories,192,2
8655,05-12-2023,Leslie Murphy,Accessories,134.4,4
8656,06-02-2022,Wendy Victorino,Accessories,114,2
8657,09-05-2022,Adrian Huxley,Paper,48.5,1
8658,28-02-2022,Kyung Yu,Appliances,19.6,2
8659,17-02-2022,Maria Larsson,Binders,0,1
8660,28-12-2022,Marta Hernandez,Paper,28.5,6
8661,07-12-2022,Yoshi Tannamuri,Bookcases,705.6,5
8662,27-04-2023,Valarie Young,Furnishings,19.6,4
8663,19-09-2022,Christina Berglund,Phones,589,6
8664,31-05-2022,Peter Ferguson,Paper,126.1,7
8665,15-08-2022,Valarie Nelson,Furnishings,88.2,5
8666,21-10-2022,Anna O'Hara,Supplies,47.5,5
8667,19-06-2023,Anna O'Hara,Art,19.4,5
8668,17-02-2022,Jean Fresnisre,Binders,57,4
8669,12-01-2023,Janine Labrune,Machines,9.6,1
8670,07-06-2023,Arnold Cruz,Paper,19,4
8671,20-10-2023,Laurence Lebihan,Furnishings,171,3
8672,31-10-2022,Valarie Nelson,Storage,117.6,2
8673,14-07-2022,Allen Nelson,Fasteners,19.4,2
8674,16-01-2022,Anna O'Hara,Chairs,588,3
8675,30-11-2022,Veysel Oeztan,Storage,49,3
8676,11-05-2023,Henriette Pfalzheim,Art,28.8,6
8677,16-11-2023,Diego Freyre,Furnishings,9.7,1
8678,26-03-2022,Dominique Perrier,Tables,509.6,5
8679,21-01-2023,Michael Holz,Binders,9.5,8
8680,12-02-2023,Jytte Petersen,Accessories,152,5
8681,25-09-2023,Elizabeth Devon,Appliances,2058,7
8682,03-07-2023,Maurizio Moroni,Supplies,38,5
8683,01-04-2022,Miguel Barajas,Accessories,48.5,3
8684,05-11-2022,Michael Holz,Art,9.5,2
8685,04-01-2022,Roland Keitel,Accessories,19.6,7
8686,26-03-2023,Henriette Pfalzheim,Storage,96,6
8687,12-10-2023,Christina Berglund,Supplies,220.8,2
8688,18-08-2023,Kwai Yu,Fasteners,19.6,5
8689,06-07-2023,Georg Pipps,Paper,9.6,2
8690,07-06-2023,Kalle Suominen,Art,9.8,3
8691,03-01-2022,Janine Labrune,Phones,252.2,2
8692,29-09-2023,Maria Larsson,Phones,240,2
8693,20-10-2023,Georg Pipps,Accessories,274.4,5
8694,10-09-2022,Jytte Petersen,Accessories,427.5,5
8695,05-01-2022,Eric Natividad,Paper,19,3
8696,05-12-2023,Jeff Young,Tables,294,1
8697,23-09-2022,Valarie Nelson,Phones,235.2,3
8698,28-06-2022,Diego Freyre,Furnishings,28.8,4
8699,23-01-2022,Eric Natividad,Tables,115.2,2
8700,25-11-2023,Maurizio Moroni,Phones,2195.2,8
8701,25-10-2023,Wing C Tam,Appliances,77.6,8
8702,27-07-2022,Leslie Murphy,Storage,137.2,1
8703,27-04-2023,Mary Saveley,Paper,88.2,5
8704,06-03-2022,Dean Cassidy,Appliances,0,2
8705,01-06-2023,Jesus Fernandez,Phones,117.6,8
8706,15-04-2023,Kalle Suominen,Fasteners,0,1
8707,23-12-2022,Kyung Yu,Chairs,163.2,2
8708,26-02-2023,Valarie Nelson,Art,0,2
8709,18-09-2022,Paolo Accorti,Phones,77.6,4
8710,16-09-2023,Victoria Ashworth,Bookcases,297.6,3
8711,01-03-2023,Palle Ibsen,Storage,329.8,3
8712,09-11-2022,Jonas Bergulfsen,Tables,604.8,3
8713,16-12-2023,Marie Bertrand,Bookcases,349.2,3
8714,29-11-2022,Mart¡n Sommer,Phones,66.5,6
8715,05-01-2023,Paul Henriot,Binders,28.5,5
8716,15-11-2022,Valarie Nelson,Binders,0,1
8717,22-04-2022,Valarie Nelson,Appliances,58.2,4
8718,17-09-2022,Daniel Da Cunha,Furnishings,9.7,2
8719,10-08-2022,Julie King,Art,9.8,8
8720,09-02-2022,Jonas Bergulfsen,Paper,19.2,3
8721,20-07-2022,Valarie Nelson,Chairs,372.4,2
8722,29-04-2022,Mart¡n Sommer,Storage,67.9,9
8723,20-09-2023,Juri Hirano,Binders,0,2
8724,06-01-2023,Eric Natividad,Paper,38.8,7
8725,20-01-2022,Roland Mendel,Paper,29.4,6
8726,19-11-2022,Tony Calaghan,Art,49,4
8727,02-02-2022,Francisca Cervantes,Accessories,0,3
8728,06-11-2022,Mary Saveley,Furnishings,48.5,3
8729,11-02-2023,Yoshi Tannamuri,Bookcases,127.4,2
8730,17-05-2022,Daniel Tonini,Storage,19.6,3
8731,03-05-2023,Valarie Nelson,Accessories,68.6,7
8732,25-04-2023,Leslie Murphy,Supplies,48.5,3
8733,18-01-2023,Akiko Shimamura,Paper,19.4,3
8734,28-02-2022,Adrian Huxley,Furnishings,123.5,3
8735,01-03-2023,Kyung Yu,Accessories,1264.2,5
8736,25-03-2023,Maria Larsson,Storage,57.6,4
8737,28-11-2022,Daniel Tonini,Storage,529.2,3
8738,09-01-2023,Yoshi Tannamuri,Binders,9.8,5
8739,07-12-2023,Valarie Young,Art,9.7,4
8740,28-04-2022,Peter Ferguson,Phones,76.8,2
8741,10-09-2023,Valarie Nelson,Art,67.9,5
8742,04-06-2023,Anna O'Hara,Binders,9.7,3
8743,14-12-2023,Anna O'Hara,Furnishings,9.8,1
8744,26-01-2023,Jean Fresnisre,Accessories,47.5,3
8745,21-10-2022,Diego Freyre,Art,19.6,4
8746,14-06-2022,Kwai Yu,Paper,58.8,3
8747,26-07-2023,Paul Henriot,Furnishings,203.7,2
8748,21-05-2023,Daniel Da Cunha,Binders,28.5,2
8749,02-06-2023,Julie Young,Machines,228,2
8750,05-02-2022,Anna O'Hara,Binders,2989,3
8751,10-01-2023,Martine Rance,Phones,123.5,2
8752,26-10-2022,Julie Young,Paper,86.4,4
8753,04-03-2022,Dominique Perrier,Phones,176.4,3
8754,15-06-2022,Martine Rance,Labels,19,6
8755,30-05-2022,Michael Frick,Binders,0,3
8756,22-09-2023,William Brown,Binders,9.6,2
8757,20-09-2022,Julie King,Appliances,38,2
8758,31-12-2022,Miguel Barajas,Paper,48,8
8759,02-06-2022,Marta Hernandez,Furnishings,29.4,3
8760,14-01-2023,Matti Karttunen,Binders,9.7,3
8761,21-10-2023,Jonas Bergulfsen,Binders,1231.9,1
8762,16-12-2022,Kee Kuo,Envelopes,123.5,8
8763,23-11-2022,Kwai Yu,Storage,9.5,1
8764,08-07-2023,Georg Pipps,Supplies,29.4,2
8765,15-03-2023,Juri Hirano,Art,9.6,2
8766,09-11-2022,Janine Labrune,Binders,0,2
8767,20-01-2022,Violeta Benitez,Appliances,19.4,3
8768,31-03-2023,Elizabeth Devon,Binders,9.5,5
8769,19-10-2022,Diego Freyre,Accessories,281.3,4
8770,24-10-2023,Diego Freyre,Phones,142.5,3
8771,13-08-2023,Eric Natividad,Chairs,78.4,4
8772,04-02-2022,Jeff Young,Appliances,902.4,4
8773,02-01-2022,Valarie Nelson,Paper,67.2,3
8774,14-09-2022,Diego Freyre,Appliances,28.5,6
8775,13-06-2023,Eric Natividad,Binders,9.7,2
8776,02-06-2022,Maurizio Moroni,Art,0,2
8777,26-05-2023,Wing C Tam,Chairs,519.4,5
8778,20-10-2023,Leslie Murphy,Paper,38,8
8779,20-10-2023,Mary Saveley,Bookcases,284.2,3
8780,06-07-2023,Dean Cassidy,Storage,28.5,3
8781,15-07-2023,Roland Keitel,Art,58.8,2
8782,20-07-2022,Kalle Suominen,Bookcases,1180.8,6
8783,12-05-2023,Kyung Yu,Binders,19.2,4
8784,19-01-2022,Valarie Nelson,Tables,1073.5,3
8785,19-03-2023,Paolo Accorti,Labels,0,2
8786,23-11-2022,Victoria Ashworth,Phones,196,5
8787,28-12-2023,Palle Ibsen,Paper,19,3
8788,02-05-2023,Michael Frick,Accessories,259.2,4
8789,12-09-2022,Marie Bertrand,Chairs,686,3
8790,24-03-2023,Mart¡n Sommer,Bookcases,78.4,2
8791,14-05-2023,Diego Freyre,Binders,47.5,9
8792,13-04-2022,Akiko Shimamura,Phones,523.8,7
8793,05-02-2023,Valarie Nelson,Labels,9.6,2
8794,19-08-2022,Julie King,Fasteners,19,5
8795,21-06-2023,Arnold Cruz,Phones,556.8,5
8796,10-08-2023,Laurence Lebihan,Phones,201.6,4
8797,03-12-2023,Valarie Nelson,Paper,9.6,2
8798,23-03-2022,Allen Nelson,Art,47.5,2
8799,24-06-2022,Roland Mendel,Phones,1225.5,5
8800,09-12-2023,Veysel Oeztan,Copiers,1764,5
8801,21-03-2022,Henriette Pfalzheim,Paper,9.5,2
8802,01-12-2022,Diego Freyre,Phones,211.2,2
8803,10-07-2023,Diego Freyre,Bookcases,329.8,2
8804,25-08-2023,Michael Holz,Accessories,29.1,3
8805,30-11-2023,Jytte Petersen,Labels,19.2,3
8806,19-11-2022,Elizabeth Devon,Binders,96,3
8807,06-11-2023,Maurizio Moroni,Furnishings,38.4,2
8808,24-05-2023,Miguel Barajas,Binders,28.8,3
8809,01-08-2023,Michael Holz,Phones,115.2,5
8810,04-01-2022,Roland Keitel,Labels,9.8,5
8811,21-10-2022,Henriette Pfalzheim,Paper,38.4,4
8812,23-03-2022,Christina Berglund,Appliances,199.5,3
8813,29-09-2022,Kwai Yu,Art,9.6,5
8814,30-12-2022,Georg Pipps,Chairs,259.2,3
8815,24-12-2022,Kalle Suominen,Phones,297.6,2
8816,16-03-2023,Leslie Young,Paper,38.4,6
8817,22-05-2023,Maria Larsson,Art,9.6,4
8818,19-06-2023,Georg Pipps,Envelopes,19.2,2
8819,15-08-2023,Jytte Petersen,Paper,39.2,6
8820,03-02-2023,Eric Natividad,Paper,326.4,4
8821,21-01-2022,Jeff Young,Copiers,931.2,2
8822,16-02-2023,Valarie Nelson,Binders,0,2
8823,28-10-2022,Diego Freyre,Art,58.2,2
8824,22-02-2022,Eric Natividad,Paper,9.5,2
8825,07-10-2023,Maurizio Moroni,Envelopes,9.8,3
8826,03-01-2023,Wing C Tam,Labels,9.5,3
8827,26-02-2023,Leslie Murphy,Paper,29.1,5
8828,06-05-2022,Mary Saveley,Paper,29.4,7
8829,03-03-2022,Dean Cassidy,Paper,9.5,2
8830,09-12-2023,Jesus Fernandez,Storage,374.4,2
8831,05-04-2022,Kalle Suominen,Binders,28.5,10
8832,04-06-2022,Kyung Yu,Furnishings,39.2,2
8833,30-04-2023,Valarie Nelson,Binders,1183.4,2
8834,25-11-2022,Paolo Accorti,Storage,19,1
8835,09-12-2023,Victoria Ashworth,Phones,85.5,2
8836,21-07-2023,Palle Ibsen,Art,9.5,4
8837,29-09-2022,Jonas Bergulfsen,Art,9.5,3
8838,03-08-2023,Marie Bertrand,Labels,19.4,5
8839,21-11-2022,Jeff Young,Art,67.2,3
8840,27-10-2022,Paul Henriot,Binders,67.2,2
8841,07-08-2022,Akiko Shimamura,Accessories,285,3
8842,28-03-2022,Valarie Nelson,Accessories,86.4,3
8843,26-08-2022,Valarie Nelson,Accessories,29.4,2
8844,26-05-2023,Julie King,Storage,67.2,5
8845,15-12-2022,Arnold Cruz,Binders,9.8,3
8846,03-01-2023,Laurence Lebihan,Fasteners,0,3
8847,25-08-2022,Valarie Nelson,Paper,85.5,5
8848,04-08-2022,Allen Nelson,Appliances,127.4,2
8849,23-09-2022,Anna O'Hara,Phones,66.5,1
8850,19-05-2023,Veysel Oeztan,Furnishings,156.8,10
8851,13-02-2022,Henriette Pfalzheim,Binders,0,2
8852,19-01-2023,Diego Freyre,Paper,9.7,2
8853,19-03-2022,Dominique Perrier,Paper,114,4
8854,10-11-2023,Michael Holz,Supplies,58.8,5
8855,26-11-2023,Jytte Petersen,Accessories,589,3
8856,19-01-2023,Elizabeth Devon,Binders,19.2,3
8857,25-02-2022,Maurizio Moroni,Accessories,201.6,6
8858,24-07-2022,Miguel Barajas,Phones,28.5,2
8859,25-01-2022,Michael Holz,Binders,4826,5
8860,06-08-2022,Roland Keitel,Phones,38.8,1
8861,22-08-2023,Henriette Pfalzheim,Labels,28.8,3
8862,23-11-2023,Christina Berglund,Furnishings,9.5,4
8863,22-03-2022,Kwai Yu,Binders,199.5,4
8864,29-04-2022,Georg Pipps,Appliances,107.8,4
8865,16-01-2023,Kalle Suominen,Paper,38.8,6
8866,09-07-2023,Matti Karttunen,Appliances,39.2,3
8867,21-03-2023,Maria Larsson,Bookcases,465.5,5
8868,03-09-2022,Georg Pipps,Phones,9.5,2
8869,25-12-2023,Diego Freyre,Machines,655.5,2
8870,22-07-2023,Maria Hernandez,Binders,19.4,5
8871,08-07-2022,Jeff Young,Furnishings,67.9,12
8872,03-12-2023,Kalle Suominen,Storage,523.8,4
8873,13-02-2022,Pirkko Koskitalo,Machines,96,2
8874,26-05-2022,Eric Natividad,Binders,19.2,2
8875,18-10-2023,Ann Brown,Binders,19.2,5
8876,08-11-2022,Jose Pedro Roel,Supplies,186.2,2
8877,14-12-2023,Steve Frick,Appliances,57.6,1
8878,21-05-2023,Valarie Franco,Machines,470.4,4
8879,07-04-2022,Sue Taylor,Storage,28.5,3
8880,13-03-2023,Valarie Nelson,Paper,186.2,11
8881,07-02-2023,Diego Freyre,Accessories,228,3
8882,08-02-2023,Wendy Victorino,Accessories,48,7
8883,25-08-2023,Valarie Nelson,Phones,19.6,2
8884,23-01-2023,Kyung Yu,Paper,9.6,3
8885,04-04-2022,Kwai Yu,Binders,9.6,4
8886,03-11-2022,Marta Hernandez,Binders,0,3
8887,20-05-2023,Palle Ibsen,Binders,19.2,8
8888,05-02-2023,Michael Frick,Storage,266,2
8889,27-04-2022,Marie Bertrand,Furnishings,604.8,9
8890,16-08-2023,Jeff Young,Phones,436.5,3
8891,18-04-2022,Diego Freyre,Appliances,1852.8,7
8892,15-01-2023,Valarie Nelson,Chairs,114,2
8893,22-04-2022,Valarie Nelson,Chairs,2546,9
8894,24-12-2023,Diego Freyre,Tables,475.3,2
8895,24-06-2023,Janine Labrune,Furnishings,300.7,3
8896,22-05-2022,Arnold Cruz,Storage,19.4,3
8897,21-12-2023,Laurence Lebihan,Phones,163.2,3
8898,03-08-2022,Valarie Nelson,Paper,38.8,4
8899,13-04-2022,Allen Nelson,Phones,480.2,3
8900,25-06-2022,Roland Mendel,Labels,28.5,2
8901,23-08-2022,Veysel Oeztan,Furnishings,29.1,3
8902,22-03-2023,Valarie Young,Paper,19.2,4
8903,03-08-2022,Diego Freyre,Chairs,182.4,3
8904,16-01-2023,Diego Freyre,Paper,9.6,2
8905,30-05-2023,Michael Holz,Labels,28.5,1
8906,22-10-2023,Pirkko Koskitalo,Accessories,28.8,3
8907,22-01-2022,Elizabeth Devon,Paper,78.4,9
8908,11-03-2023,Maurizio Moroni,Phones,68.6,7
8909,08-03-2023,Eric Natividad,Paper,174.6,8
8910,30-04-2023,Michael Holz,Labels,19.6,3
8911,01-11-2022,Roland Keitel,Accessories,97,3
8912,15-11-2022,Henriette Pfalzheim,Phones,135.8,9
8913,08-11-2022,Violeta Benitez,Binders,0,2
8914,01-08-2023,Kwai Yu,Labels,0,2
8915,31-12-2023,Georg Pipps,Storage,834.2,6
8916,04-01-2022,Kalle Suominen,Binders,9.6,4
8917,10-09-2023,Matti Karttunen,Appliances,47.5,4
8918,15-11-2022,Maria Larsson,Paper,76,2
8919,23-08-2023,Frederique Citeaux,Binders,19,6
8920,27-06-2023,Georg Pipps,Furnishings,174.6,2
8921,12-12-2022,Jonas Bergulfsen,Accessories,153.6,2
8922,08-11-2022,Valarie Nelson,Phones,49,3
8923,25-02-2023,Mart¡n Sommer,Furnishings,9.5,3
8924,06-12-2023,Juri Hirano,Binders,0,4
8925,25-07-2022,Eric Natividad,Phones,1368,4
8926,02-04-2023,Roland Mendel,Binders,0,3
8927,25-06-2022,Tony Calaghan,Tables,604.8,3
8928,07-10-2022,Francisca Cervantes,Art,98,5
8929,27-04-2023,Mary Saveley,Tables,579.5,4
8930,18-03-2023,Yoshi Tannamuri,Tables,199.5,2
8931,19-08-2023,Steve Thompson,Phones,235.2,3
8932,18-06-2022,Kyung Tseng,Furnishings,98,5
8933,23-11-2023,Leslie Murphy,Accessories,29.4,3
8934,03-02-2023,Akiko Shimamura,Furnishings,19.2,2
8935,09-09-2022,Adrian Huxley,Paper,9.6,3
8936,07-10-2022,Paolo Accorti,Accessories,1075.2,14
8937,31-08-2022,Maria Larsson,Art,194,5
8938,30-08-2023,Daniel Tonini,Phones,134.4,2
8939,08-11-2023,Valarie Nelson,Art,19.6,5
8940,16-02-2022,Valarie Young,Binders,86.4,2
8941,06-06-2022,Peter Ferguson,Supplies,9.7,3
8942,24-04-2023,Valarie Nelson,Binders,0,7
8943,02-10-2023,Anna O'Hara,Machines,171,3
8944,01-04-2023,Anna O'Hara,Chairs,235.2,3
8945,22-04-2022,Jean Fresnisre,Paper,152,3
8946,05-01-2022,Diego Freyre,Supplies,9.8,3
8947,01-04-2022,Rosa Hernandez,Paper,19.4,3
8948,07-12-2023,Laurence Lebihan,Binders,9.6,5
8949,04-07-2023,Annette Roulet,Appliances,9.7,1
8950,20-08-2023,Anna O'Hara,Tables,883.5,6
8951,24-05-2022,Palle Ibsen,Accessories,47.5,2
8952,09-07-2022,Jean Fresnisre,Storage,29.4,3
8953,20-01-2022,Veysel Oeztan,Art,19,7
8954,08-12-2022,Valarie Young,Appliances,58.2,5
8955,11-05-2022,Jeff Young,Bookcases,155.2,4
8956,11-03-2023,Diego Freyre,Paper,9.7,2
8957,27-04-2022,Michael Holz,Furnishings,19.2,3
8958,21-06-2022,Mory Kentary,Machines,117.6,2
8959,08-10-2022,Elizabeth Devon,Phones,294,5
8960,26-03-2023,Maurizio Moroni,Appliances,67.9,5
8961,18-10-2022,Sue King,Chairs,807.5,5
8962,26-02-2023,Michael Holz,Art,19.6,4
8963,20-07-2023,Jan Klaeboe,Furnishings,261.9,2
8964,18-11-2023,Henriette Pfalzheim,Accessories,86.4,3
8965,24-06-2023,Violeta Benitez,Furnishings,729.6,5
8966,03-07-2023,Rosa Hernandez,Binders,0,2
8967,06-08-2023,Peter Ferguson,Accessories,67.9,1
8968,17-05-2023,Daniel Da Cunha,Chairs,455.9,7
8969,25-07-2023,Wing C Tam,Storage,38,1
8970,04-09-2023,Matti Karttunen,Art,19.2,9
8971,16-11-2023,Valarie Nelson,Phones,145.5,2
8972,13-06-2023,Jytte Petersen,Chairs,256.5,2
8973,04-01-2022,Georg Pipps,Accessories,48.5,1
8974,28-04-2023,Michael Frick,Bookcases,323,7
8975,02-10-2022,Peter Ferguson,Paper,38.4,7
8976,01-04-2023,Adrian Huxley,Paper,78.4,2
8977,17-03-2022,Sue Taylor,Tables,124.8,1
8978,21-07-2023,Giovanni Rovelli,Binders,9.8,2
8979,18-11-2022,Valarie Nelson,Binders,9.5,2
8980,03-11-2023,Sean Connery,Binders,0,1
8981,14-07-2023,Diego Freyre,Binders,9.6,2
8982,10-06-2023,Steve Thompson,Appliances,0,3
8983,26-08-2022,Mary Saveley,Binders,0,4
8984,27-11-2022,Diego Freyre,Furnishings,153.6,5
8985,05-10-2023,Jytte Petersen,Tables,145.5,2
8986,02-08-2023,Paolo Accorti,Furnishings,76.8,3
8987,25-07-2023,Veysel Oeztan,Binders,98,5
8988,26-06-2023,Daniel Tonini,Phones,104.5,2
8989,05-04-2023,Valarie Nelson,Art,9.8,2
8990,29-01-2022,Valarie Young,Furnishings,9.5,2
8991,14-09-2023,Victoria Ashworth,Copiers,4753,7
8992,15-02-2022,Sue King,Accessories,95,5
8993,29-10-2022,Daniel Da Cunha,Accessories,19.4,2
8994,22-03-2022,Allen Nelson,Tables,1804.8,7
8995,13-07-2023,Diego Freyre,Paper,85.5,5
8996,28-03-2022,Anna O'Hara,Appliances,142.5,5
8997,07-01-2022,Kyung Yu,Phones,38.4,2
8998,08-02-2023,Michael Frick,Paper,58.8,2
8999,15-07-2022,Mart¡n Sommer,Paper,259.2,7
9000,03-10-2023,Adrian Huxley,Chairs,441.6,5
9001,18-02-2023,Sue Taylor,Binders,9.6,3
9002,21-11-2023,Giovanni Rovelli,Accessories,9.5,1
9003,09-05-2022,Valarie Nelson,Paper,19,3
9004,14-03-2022,Sean Connery,Accessories,235.2,6
9005,13-05-2022,Diego Freyre,Art,19.6,8
9006,15-08-2023,Steve Thompson,Storage,85.5,6
9007,22-01-2023,Mary Saveley,Storage,38,1
9008,21-04-2023,Diego Freyre,Labels,9.6,2
9009,09-09-2022,Jytte Petersen,Furnishings,9.6,2
9010,10-12-2023,Paolo Accorti,Paper,0,1
9011,25-02-2022,Veysel Oeztan,Binders,28.5,4
9012,20-09-2022,Daniel Tonini,Accessories,98,2
9013,25-05-2022,Valarie Nelson,Furnishings,137.2,7
9014,20-10-2023,Valarie Young,Art,9.5,5
9015,01-09-2023,Victoria Ashworth,Envelopes,19.2,5
9016,25-10-2022,Peter Ferguson,Binders,9.7,2
9017,19-07-2022,Daniel Da Cunha,Binders,9.6,1
9018,03-09-2022,Allen Nelson,Paper,19.6,3
9019,06-07-2022,Anna O'Hara,Binders,19.4,3
9020,01-07-2022,Kyung Yu,Accessories,95,2
9021,06-09-2023,Victoria Ashworth,Furnishings,29.4,6
9022,27-11-2023,Carine Schmitt,Binders,164.9,13
9023,05-04-2022,Paul Henriot,Furnishings,96,3
9024,03-06-2023,Anna O'Hara,Chairs,115.2,1
9025,17-03-2022,Palle Ibsen,Accessories,19,3
9026,10-08-2023,Julie King,Accessories,133,4
9027,14-08-2022,Veysel Oeztan,Furnishings,38.4,3
9028,12-09-2022,Valarie Young,Furnishings,9.8,3
9029,12-06-2023,Jeff Young,Furnishings,184.3,3
9030,30-09-2023,Diego Freyre,Binders,9.7,2
9031,13-05-2022,Valarie Thompson,Appliances,297.6,4
9032,30-11-2022,Frederique Citeaux,Tables,271.6,4
9033,04-01-2023,Elizabeth Devon,Chairs,470.4,2
9034,28-05-2022,Maurizio Moroni,Binders,1718.4,2
9035,09-12-2022,Sue King,Binders,0,4
9036,15-12-2022,Wendy Victorino,Accessories,104.5,4
9037,29-04-2022,Jan Klaeboe,Paper,28.8,4
9038,02-04-2023,Diego Freyre,Storage,19,2
9039,16-04-2022,Violeta Benitez,Phones,58.8,3
9040,25-02-2023,Rosa Hernandez,Binders,9395.5,13
9041,30-11-2023,Paul Henriot,Tables,66.5,1
9042,11-11-2023,Julie Young,Furnishings,323,4
9043,04-06-2022,Diego Freyre,Appliances,57,3
9044,02-08-2023,Sue Frick,Accessories,470.4,3
9045,26-01-2022,Georg Pipps,Binders,9.8,2
9046,12-08-2023,Giovanni Rovelli,Accessories,186.2,5
9047,28-07-2023,Georg Pipps,Accessories,144,5
9048,24-08-2023,Dan Lewis,Art,28.8,5
9049,08-01-2023,Wing C Tam,Labels,38.8,3
9050,09-07-2022,Matti Karttunen,Art,67.2,3
9051,06-01-2023,Maria Larsson,Paper,9.5,2
9052,30-03-2023,Annette Roulet,Art,0,2
9053,22-12-2023,Thomas Hardy,Binders,29.1,4
9054,12-11-2023,Arnold Cruz,Phones,28.5,2
